54.12,89.00,1252.25,0.00,48.00,18.04,53.00
52.94,89.00,1213.75,0.00,48.00,17.25,52.00
50.20,89.00,1199.75,0.00,48.00,17.25,50.00
48.63,89.00,1182.75,0.00,48.00,17.25,50.00
48.24,89.00,1157.75,0.00,48.00,17.65,50.00
48.63,89.00,1162.00,0.00,48.00,17.65,50.00
48.24,90.00,1188.00,5.00,48.00,17.65,50.00
47.84,90.00,1201.75,7.00,48.00,17.65,50.00
47.06,90.00,1213.00,7.00,48.00,17.65,50.00
46.67,90.00,1233.75,7.00,48.00,17.65,49.00
45.49,90.00,1245.50,7.00,48.00,17.25,48.00
45.10,89.00,1254.00,7.00,48.00,16.86,48.00
44.31,89.00,1272.75,8.00,48.00,16.86,47.00
43.53,90.00,1294.75,9.00,48.00,16.86,47.00
42.75,90.00,1336.75,9.00,48.00,16.86,46.00
42.35,90.00,1353.50,9.00,48.00,16.86,46.00
41.57,89.00,1381.50,10.00,48.00,16.86,45.00
41.18,89.00,1406.00,10.00,48.00,16.86,44.00
40.39,90.00,1426.25,10.00,48.00,16.86,44.00
39.61,89.00,1461.50,10.00,48.00,16.86,43.00
38.82,89.00,1473.75,11.00,48.00,16.86,42.00
38.43,89.00,1503.25,11.00,48.00,16.47,41.00
37.25,89.00,1525.75,11.00,48.00,16.47,38.00
35.29,88.00,1542.00,12.00,48.00,15.69,34.00
32.16,88.00,1569.50,12.00,48.00,15.29,31.00
29.41,90.00,1570.00,12.00,48.00,15.29,29.00
27.84,89.00,1585.00,12.00,48.00,14.90,27.00
25.88,89.00,1589.25,12.00,48.00,15.69,28.00
27.06,89.00,1577.00,12.00,48.00,15.69,30.00
27.84,89.00,1592.25,12.00,48.00,16.08,30.00
28.24,89.00,1604.75,13.00,48.00,15.69,29.00
27.45,89.00,1608.25,13.00,48.00,15.29,27.00
26.27,89.00,1545.25,13.00,48.00,15.29,24.00
24.31,89.00,1497.75,13.00,48.00,14.51,23.00
22.75,89.00,1396.25,13.00,48.00,14.51,23.00
21.96,89.00,1357.75,13.00,48.00,14.51,23.00
21.57,89.00,1269.50,13.00,48.00,14.51,24.00
23.14,89.00,1257.25,13.00,48.00,16.47,28.00
27.84,89.00,1261.75,13.00,48.00,16.47,34.00
33.33,89.00,1333.25,13.00,48.00,18.04,37.00
36.47,89.00,1402.50,13.00,48.00,17.65,40.00
37.25,89.00,1536.50,13.00,48.00,17.65,42.00
36.86,89.00,1615.00,13.00,48.00,17.65,43.00
36.47,89.00,1674.25,13.00,48.00,17.65,44.00
37.65,89.00,1669.25,13.00,48.00,18.04,46.00
38.82,89.00,1669.25,13.00,48.00,18.04,46.00
38.82,89.00,1725.75,13.00,48.00,18.04,47.00
39.22,89.00,1737.50,13.00,48.00,18.04,47.00
39.22,89.00,1717.00,13.00,48.00,18.04,47.00
38.82,89.00,1755.00,13.00,48.00,18.04,46.00
37.65,89.00,1776.50,13.00,48.00,17.65,45.00
37.25,89.00,1747.00,13.00,48.00,17.65,45.00
37.25,89.00,1748.25,13.00,48.00,17.65,45.00
37.25,89.00,1734.50,14.00,48.00,17.65,45.00
37.65,89.00,1711.50,14.00,48.00,16.47,42.00
35.69,89.00,1700.25,13.00,48.00,16.47,40.00
35.29,88.00,1552.50,14.00,48.00,17.65,44.00
40.39,88.00,1371.75,14.00,48.00,18.43,53.00
